Filename,Code,Product,Ordered,Qty,Ordered_Cases,Ordered_Units,Delivered_Cases,Delivered_Units,Case_Size,Total_Ordered_Units,Total_Delivered_Units,RSP,Price,Unit_Cost,Tax,Value,Price_Valid,Calc_Method,Expected_Value
Invoice(35).pdf,19206B,Eco Bath Co Epsom Salt Bath Soak - Balance 1x1kg,1,0,0,1.0,0,0.0,1,1.0,0.0,11.38,6.17,6.17,0.00,0.00,✓,,
Invoice(35).pdf,45235A,Fushi Neem Oil Virgin (Org) 1x50ml,2,0,0,2.0,0,0.0,1,2.0,0.0,14.02,7.60,7.60,0.00,0.00,✓,,
Invoice(35).pdf,13029B,Henne Color Brown Liquid Henna 3x90ml,1/0,0/0,1.0,0.0,0.0,0.0,3,3.0,0.0,8.41,13.67,4.56,0.00,0.00,✓,,
Invoice(35).pdf,45570B,Method Antibac Cleaner Orange Yuzu 1x828ml,1,0,0,1.0,0,0.0,1,1.0,0.0,6.37,3.70,3.70,0.00,0.00,✓,,
Invoice(35).pdf,20652A,Natural Cool Sour Cherries (Org) 10x300g,0/2,0/0,0.0,2.0,0.0,0.0,10,2.0,0.0,4.60,32.84,3.28,0.00,0.00,✓,,
Invoice(35).pdf,51101B,Nature's Answer Oil of Oregano Extract 1x30ml,1,0,0,1.0,0,0.0,1,1.0,0.0,40.39,23.72,23.72,0.00,0.00,✓,,
Invoice(35).pdf,22460B,Nielsen Massey Pure Almond Extract 1x60ml,1,0,0,1.0,0,0.0,1,1.0,0.0,5.37,3.84,3.84,0.00,0.00,✓,,
Invoice(35).pdf,36158B,ProVen Probiotics A-Z Multivitamin & Mineral w CQ10 (C 1x30caps,2,0,0,2.0,0,0.0,1,2.0,0.0,8.83,5.19,5.19,0.00,0.00,✓,,
Invoice(35).pdf,42023A,Sonnentor Tarragon (Org) 6x20g,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,2.67,11.46,1.91,0.00,0.00,✓,,
Invoice(35).pdf,50436A,Ucha Kombucha Mango Passionfruit Kombucha (Org) 1x350ml,5,0,0,5.0,0,0.0,1,5.0,0.0,3.00,1.74,1.74,0.00,0.00,✓,,
Invoice(35).pdf,44778A,Wexford Home PreseSrtvrawberry Jam (Org) TEMP UNAVAILABL 6x230g,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,4.41,18.90,3.15,0.00,0.00,✓,,
Invoice(35).pdf,50014B,Wild Nutrition *EM* KSM-66® Ashwagandha Plus 600mg 1x60Caps,1,0,0,1.0,0,0.0,1,1.0,0.0,31.26,15.14,15.14,0.00,0.00,✓,,
Invoice(36).pdf,13193B,Avalon Organics Lavender Conditioner 1x325ml,1,1,0,1.0,0,1.0,1,1.0,1.0,12.52,6.79,6.79,1.56,6.79,✓,,
Invoice(36).pdf,13197B,Avalon Organics Lavender Shampoo 1x325ml,1,1,0,1.0,0,1.0,1,1.0,1.0,12.52,6.79,6.79,1.56,6.79,✓,,
Invoice(36).pdf,13207B,Avalon Organics Tea Tree Shampoo 1x325ml,1,1,0,1.0,0,1.0,1,1.0,1.0,12.52,6.79,6.79,1.56,6.79,✓,,
Invoice(36).pdf,49407B,Avalon Organics Rosemary Conditioner 1x312g,1,1,0,1.0,0,1.0,1,1.0,1.0,12.52,6.79,6.79,1.56,6.79,✓,,
Invoice(36).pdf,43141B,Cheeki Matte Black Classic Insul. 1000ml 1x1000ml,1,1,0,1.0,0,1.0,1,1.0,1.0,27.55,14.93,14.93,3.43,14.93,✓,,
Invoice(36).pdf,47955B,Cheeki Jungle Classic Insul. 600ml 1x600ml,1,1,0,1.0,0,1.0,1,1.0,1.0,27.49,14.90,14.90,3.43,14.90,✓,,
Invoice(36).pdf,49215B,Cheeki Unicorn Bottle 400ml 1x400ml,1,1,0,1.0,0,1.0,1,1.0,1.0,25.04,13.57,13.57,3.12,13.57,✓,,
Invoice(36).pdf,49219B,Cheeki Coffee Cup Quartz 355ml 1x1,1,1,0,1.0,0,1.0,1,1.0,1.0,21.74,11.78,11.78,2.71,11.78,✓,,
Invoice(36).pdf,46220B,Cheeky Panda Biodegradable Bamboo Handy Wipes 1x12,1,1,0,1.0,0,1.0,1,1.0,1.0,2.71,1.58,1.58,0.36,1.58,✓,,
Invoice(36).pdf,50665B,Dri-Pak Citric Acid 6x250g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,2.94,12.60,2.10,0.00,12.60,✓,,
Invoice(36).pdf,44139B,Ecozone Citrus Enzymatic Drain Cleaning Stic 1x1,6,6,0,6.0,0,6.0,1,6.0,6.0,7.88,4.12,4.12,5.68,24.70,✓,,
Invoice(36).pdf,16652B,Green People Neutral Scent Free Shampoo 1x200ml,1,1,0,1.0,0,1.0,1,1.0,1.0,17.89,9.70,9.70,2.23,9.70,✓,,
Invoice(36).pdf,20620B,If You Care Sandwich Bags 1x1Pce,4,4,0,4.0,0,4.0,1,4.0,4.0,7.45,4.32,4.32,3.98,17.30,✓,,
Invoice(36).pdf,50340B,Kefirko Kefir Fermenter 1x1.4Ltr,2,2,0,2.0,0,2.0,1,2.0,2.0,34.99,18.96,18.96,8.72,37.92,✓,,
Invoice(36).pdf,50430A,Kefirko Dehydrated Milk Kefir Grains (Org) 1x18g,2,2,0,2.0,0,2.0,1,2.0,2.0,14.88,9.92,9.92,0.00,19.84,✓,,
Invoice(36).pdf,16041B,Maroma Patchouli Incense 5x10 Stick,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,6.03,16.34,3.27,3.76,16.34,✓,,
Invoice(36).pdf,45571B,Method Washing Up Liquid Coconut Water 1x532ml,1,1,0,1.0,0,1.0,1,1.0,1.0,5.97,3.47,3.47,0.80,3.47,✓,,
Invoice(36).pdf,48492A,Niks Tea Hibiscus Tea Bags (Org) 1x15Bags,4,4,0,4.0,0,4.0,1,4.0,4.0,4.73,3.38,3.38,0.00,13.52,✓,,
Invoice(36).pdf,50540B,Oir Tonics Oir Spiced Winter Citrus Soy Wax Can 1x1,1,1,0,1.0,0,1.0,1,1.0,1.0,17.95,9.73,9.73,2.24,9.73,✓,,
Invoice(36).pdf,38361A,Sojade Apricot Soya Yoghurt (Org) 6x400g,0/2,0/2,0.0,2.0,0.0,2.0,6,2.0,2.0,3.37,12.28,2.05,0.00,4.09,✓,,
Invoice(36).pdf,27968B,Symphony EnvironmPenetdal Bin Liners 20L 1x30s,2,2,0,2.0,0,2.0,1,2.0,2.0,3.22,1.87,1.87,0.86,3.74,✓,,
Invoice(36).pdf,27969B,Symphony EnvironmRenetfuse Sacks 70L 1x10s,6,6,0,6.0,0,6.0,1,6.0,6.0,2.60,1.51,1.51,2.08,9.05,✓,,
Invoice(36).pdf,30107B,Tea Accessories Tea Infuser Ball 1x1,3,3,0,3.0,0,3.0,1,3.0,3.0,3.91,2.27,2.27,1.57,6.81,✓,,
Invoice(36).pdf,30108B,Tea Accessories Tea Infuser Spoon 1x1,3,3,0,3.0,0,3.0,1,3.0,3.0,4.52,2.62,2.62,1.81,7.87,✓,,
Invoice(36).pdf,50191B,Vent for Change Make a Mark Pen Pouch Dusty Blue 1x1,1,1,0,1.0,0,1.0,1,1.0,1.0,11.80,6.40,6.40,1.47,6.40,✓,,
Invoice(36).pdf,50205B,Vent for Change Ocean Pencils Blue 1x3,1,1,0,1.0,0,1.0,1,1.0,1.0,4.70,2.55,2.55,0.59,2.55,✓,,
Invoice(36).pdf,50939A,Vivani Organic ChocoChoco Dragées Cranberry (Org) 8x75g,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,5.32,24.74,3.09,5.69,24.74,✓,,
Invoice(36).pdf,13206B,Avalon Organics Rosemary Shampoo 1x325ml,1,0,0,1.0,0,0.0,1,1.0,0.0,12.52,6.79,6.79,0.00,0.00,✓,,
Invoice(36).pdf,46184A,Avalon Organics Biotin B-Complex Shampoo (Org) 1x414ml,1,0,0,1.0,0,0.0,1,1.0,0.0,15.03,8.15,8.15,0.00,0.00,✓,,
Invoice(36).pdf,43140B,Cheeki Silver Classic Insul. 1000ml 1x1000ml,1,0,0,1.0,0,0.0,1,1.0,0.0,27.55,14.93,14.93,0.00,0.00,✓,,
Invoice(36).pdf,50437A,Holle Mango & Pineapple Lion Porridge (Org 18x110g,1/0,0/0,1.0,0.0,0.0,0.0,18,18.0,0.0,1.42,18.27,1.01,0.00,0.00,✓,,
Invoice(36).pdf,45781B,Marcels Green SoapHandsoap Sandalwood & Cardamom REFIL 6x500ml,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,6.51,21.18,3.53,0.00,0.00,✓,,
Invoice(36).pdf,51044B,NutraTea NutraTea Buddy Grey 1x1,1,0,0,1.0,0,0.0,1,1.0,0.0,1.01,0.82,0.82,0.00,0.00,✓,,
