Filename,Code,Product,Ordered,Qty,Ordered_Cases,Ordered_Units,Delivered_Cases,Delivered_Units,Case_Size,Total_Ordered_Units,Total_Delivered_Units,RSP,Price,Unit_Cost,Tax,Value,Price_Valid,Calc_Method,Expected_Value
Invoice(27).pdf,46691B,TruEco Washing-Up Liquid Bulk 1x20L,1,1,0,1.0,0,1.0,1,1.0,1.0,84.66,49.16,49.16,11.31,49.16,✓,,
Invoice(27).pdf,36785A,True Natural GoodneCsacao Powder (Org) 1x120g,3,3,0,3.0,0,3.0,1,3.0,3.0,5.23,3.74,3.74,0.00,11.22,✓,,
Invoice(27).pdf,36786A,True Natural GoodneCsacao Powder (Org) 1x220g,3,3,0,3.0,0,3.0,1,3.0,3.0,8.14,5.81,5.81,0.00,17.44,✓,,
Invoice(27).pdf,37389A,True Natural GoodneCsoconut Palm Sugar (Org) 1x250g,4,4,0,4.0,0,4.0,1,4.0,4.0,4.37,3.12,3.12,0.00,12.49,✓,,
Invoice(27).pdf,37390B,True Natural GoodneXsylitol 1x500g,6,6,0,6.0,0,6.0,1,6.0,6.0,8.90,6.36,6.36,0.00,38.16,✓,,
Invoice(27).pdf,48789A,True Natural GoodneEsrythritol (Org) 1x250g,2,2,0,2.0,0,2.0,1,2.0,2.0,3.85,2.75,2.75,0.00,5.50,✓,,
Invoice(27).pdf,50434A,Ucha Kombucha Ginger Kombucha (Org) 1x350ml,2,2,0,2.0,0,2.0,1,2.0,2.0,3.00,1.74,1.74,0.80,3.48,✓,,
Invoice(27).pdf,50435A,Ucha Kombucha Rapberry Kombucha (Org) 1x350ml,4,4,0,4.0,0,4.0,1,4.0,4.0,3.00,1.74,1.74,1.60,6.96,✓,,
Invoice(27).pdf,50436A,Ucha Kombucha Mango Passionfruit Kombucha (Org) 1x350ml,3,3,0,3.0,0,3.0,1,3.0,3.0,3.00,1.74,1.74,1.20,5.22,✓,,
Invoice(27).pdf,44156A,Urtekram ToothpasteStrong Mint Sensitive (Org 6x75ml,0/4,0/4,0.0,4.0,0.0,4.0,6,4.0,4.0,6.46,21.02,3.50,3.22,14.01,✓,,
Invoice(27).pdf,22848A,Vivani Organic ChocoSuperior Dark (Org) 10x100g,1/0,1/0,1.0,0.0,1.0,0.0,10,10.0,10.0,4.39,25.50,2.55,5.87,25.50,✓,,
Invoice(27).pdf,50895A,Vivani Organic ChocoLemon Cheesecake Bar (Org) 18x40g,1/0,1/0,1.0,0.0,1.0,0.0,18,18.0,18.0,1.99,20.79,1.16,4.78,20.79,✓,,
Invoice(27).pdf,48959B,Wild Men's Fresh Cotton & Sea Salt 8x40g,0/1,0/1,0.0,1.0,0.0,1.0,8,1.0,1.0,8.79,40.83,5.10,1.17,5.10,✓,,
Invoice(27).pdf,48963B,Wild Fresh Cotton Deo & Black Case 8x40g,0/2,0/2,0.0,2.0,0.0,2.0,8,2.0,2.0,18.85,87.58,10.95,5.04,21.90,✓,,
Invoice(27).pdf,40211B,Wild Nutrition *EM* Vitamin B12 Plus 1x30caps,1,1,0,1.0,0,1.0,1,1.0,1.0,21.91,10.61,10.61,1.43,10.61,✓,,
Invoice(27).pdf,50014B,Wild Nutrition *EM* KSM-66® Ashwagandha Plus 600mg 1x60Caps,2,2,0,2.0,0,2.0,1,2.0,2.0,31.26,15.14,15.14,4.09,30.29,✓,,
Invoice(27).pdf,13206B,Avalon Organics Rosemary Shampoo 1x325ml,6,0,0,6.0,0,0.0,1,6.0,0.0,12.52,6.79,6.79,0.00,0.00,✓,,
Invoice(27).pdf,43571A,Bergerie Goat's Natural Yoghurt (Org) 6x400g,0/2,0/0,0.0,2.0,0.0,0.0,6,2.0,0.0,4.85,20.78,3.46,0.00,0.00,✓,,
Invoice(27).pdf,12985B,Bio D Washing Up Liquid 12x750ml,1/0,0/0,1.0,0.0,0.0,0.0,12,12.0,0.0,3.46,24.09,2.01,0.00,0.00,✓,,
Invoice(27).pdf,11107A,Doves Farm Self-Raising Wholemeal Flour (Org) 5x1kg,1/0,0/0,1.0,0.0,0.0,0.0,5,5.0,0.0,2.24,6.80,1.36,0.00,0.00,✓,,
Invoice(27).pdf,43666A,Doves Farm Original Oatbars Chocolate Chips (Or 18x35g,2/0,0/0,2.0,0.0,0.0,0.0,18,36.0,0.0,0.98,11.08,0.62,0.00,0.00,✓,,
Invoice(27).pdf,46769A,Doves Farm Fruit & Fibre Flakes GF (Org) 5x375g,1/0,0/0,1.0,0.0,0.0,0.0,5,5.0,0.0,5.06,18.06,3.61,0.00,0.00,✓,,
Invoice(27).pdf,19206B,Eco Bath Co Epsom Salt Bath Soak - Balance 1x1kg,1,0,0,1.0,0,0.0,1,1.0,0.0,11.38,6.17,6.17,0.00,0.00,✓,,
Invoice(27).pdf,46833A,Gino Girolomoni Rigatoni (Org) 12x500g,1/0,0/0,1.0,0.0,0.0,0.0,12,12.0,0.0,1.89,16.16,1.35,0.00,0.00,✓,,
Invoice(27).pdf,13029B,Henne Color Brown Liquid Henna 3x90ml,1/0,0/0,1.0,0.0,0.0,0.0,3,3.0,0.0,8.41,13.67,4.56,0.00,0.00,✓,,
Invoice(27).pdf,47646A,Holle Little Farm Biscuits Spelt (Org) 8x100g,1/0,0/0,1.0,0.0,0.0,0.0,8,8.0,0.0,2.23,12.76,1.59,0.00,0.00,✓,,
Invoice(27).pdf,31259A,Iswari Acai Powder (Org) 1x70g,2,0,0,2.0,0,0.0,1,2.0,0.0,12.35,7.50,7.50,0.00,0.00,✓,,
Invoice(27).pdf,49897A,Iswari Super Breakfast Extra Protein 1x360g,2,0,0,2.0,0,0.0,1,2.0,0.0,6.94,4.21,4.21,0.00,0.00,✓,,
Invoice(27).pdf,40915A,Lord of Tofu Tofu w/Tomato Basil (Org) 5x160g,0/2,0/0,0.0,2.0,0.0,0.0,5,2.0,0.0,2.84,10.16,2.03,0.00,0.00,✓,,
Invoice(27).pdf,32341A,Meridian Almond Butter Smooth 100% Nuts (Org) 6x170g,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,7.32,31.36,5.23,0.00,0.00,✓,,
Invoice(27).pdf,12840A,Natural Cool Blueberries (Org) 10x300g,1/2,0/0,1.0,2.0,0.0,0.0,10,12.0,0.0,5.29,37.79,3.78,0.00,0.00,✓,,
Invoice(27).pdf,20649A,Natural Cool Broccoli (Org) 8x300g,0/6,0/0,0.0,6.0,0.0,0.0,8,6.0,0.0,2.89,16.50,2.06,0.00,0.00,✓,,
Invoice(27).pdf,50982B,Quest (*EM*) Liposomal Magnesium 150mg 1x30Sachet,1,0,0,1.0,0,0.0,1,1.0,0.0,26.17,13.89,13.89,0.00,0.00,✓,,
Invoice(27).pdf,15352B,Solaris Lapsang Souchong 1x100g,1,0,0,1.0,0,0.0,1,1.0,0.0,8.95,6.39,6.39,0.00,0.00,✓,,
Invoice(27).pdf,14163A,Taifun Almond/Sesame Tofu (Org) 8x200g,0/4,0/0,0.0,4.0,0.0,0.0,8,4.0,0.0,5.57,31.86,3.98,0.00,0.00,✓,,
Invoice(27).pdf,44778A,Wexford Home PreseSrtvrawberry Jam (Org) TEMP UNAVAILABL 6x230g,1/0,0/0,1.0,0.0,0.0,0.0,6,6.0,0.0,4.41,18.90,3.15,0.00,0.00,✓,,
