Filename,Code,Product,Ordered,Qty,Ordered_Cases,Ordered_Units,Delivered_Cases,Delivered_Units,Case_Size,Total_Ordered_Units,Total_Delivered_Units,RSP,Price,Unit_Cost,Tax,Value,Price_Valid,Calc_Method,Expected_Value
Invoice(33).pdf,12983B,Bio D Washing Powder Concentrated 8x2kg,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,12.90,59.94,7.49,13.79,59.94,✓,,
Invoice(33).pdf,38658B,Bio D Grapefruit Washing Up Liquid 12x750ml,1/0,1/0,1.0,0.0,1.0,0.0,12,12.0,12.0,3.69,25.74,2.15,5.92,25.74,✓,,
Invoice(33).pdf,46679A,Bio Inside Pesto Pizza VEGAN (Org) 7x350g,0/1,0/1,0.0,1.0,0.0,1.0,7,1.0,1.0,5.42,27.09,3.87,0.00,3.87,✓,,
Invoice(33).pdf,14021A,Biona Arrabbiata Hot & Spicy Pasta Sauce ( 6x350g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.49,14.95,2.49,0.00,14.95,✓,,
Invoice(33).pdf,14059A,Biona Fruit Lollies 6 Pack (Org) 16x6Pce,1/0,1/0,1.0,0.0,1.0,0.0,16,16.0,16.0,3.21,25.39,1.59,5.84,25.39,✓,,
Invoice(33).pdf,14120A,Biona Spelt Penne Wholemeal (Org) 10x500g,1/0,1/0,1.0,0.0,1.0,0.0,10,10.0,10.0,3.37,24.07,2.41,0.00,24.07,✓,,
Invoice(33).pdf,14123A,Biona Spelt Spaghetti Wholemeal (Org) 12x500g,1/0,1/0,1.0,0.0,1.0,0.0,12,12.0,12.0,3.37,28.87,2.41,0.00,28.87,✓,,
Invoice(33).pdf,14135A,Biona Tutti Frutti Wine Gums (Org) 10x75g,1/0,1/0,1.0,0.0,1.0,0.0,10,10.0,10.0,2.68,15.55,1.56,3.58,15.55,✓,,
Invoice(33).pdf,14151A,Biona Spelt Spaghetti White (Org) 12x500g,1/0,1/0,1.0,0.0,1.0,0.0,12,12.0,12.0,3.95,33.87,2.82,0.00,33.87,✓,,
Invoice(33).pdf,17080A,Biona Lentils Vert (Org) 6x400g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,1.66,5.70,0.95,0.00,5.70,✓,,
Invoice(33).pdf,20246A,Biona Cider Vinegar with Mother (Org) 6x750ml,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,4.43,18.98,3.16,0.00,18.98,✓,,
Invoice(33).pdf,28976A,Biona Pomegranate Hearts (Org) 10x75g,1/0,1/0,1.0,0.0,1.0,0.0,10,10.0,10.0,2.68,13.22,1.32,3.04,13.22,✓,,
Invoice(33).pdf,50755A,Biona Power Protein Rye Bread (Org) 8x375g,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,4.49,20.53,2.57,0.00,20.53,✓,,
Invoice(33).pdf,50945A,Biona Blackstrap Molasses Jar (Org) 6x500g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.56,15.26,2.54,0.00,15.26,✓,,
Invoice(33).pdf,39786A,Feel Good Organic KOerganic Kefir (Org) 1x750ml,6,6,0,6.0,0,6.0,1,6.0,6.0,6.72,4.80,4.80,0.00,28.79,✓,,
Invoice(33).pdf,12795B,Booja Booja Caramel/Pecan/Praline Ice Cream (Org 6x465ml,0/1,0/1,0.0,1.0,0.0,1.0,6,1.0,1.0,8.65,30.13,5.02,1.15,5.02,✓,,
Invoice(33).pdf,30154A,Booja Booja Vanilla Ice Cream (Org) 22x110ml,0/1,0/1,0.0,1.0,0.0,1.0,22,1.0,1.0,3.06,39.10,1.78,0.41,1.78,✓,,
Invoice(33).pdf,47004A,Booja Booja Deeply Chocolate Truffles (Org) 8x92g,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,10.32,47.96,6.00,11.03,47.96,✓,,
Invoice(33).pdf,48649A,Booja Booja Choc Salted Caramel Truffles (Org) 16x2Pk,1/0,1/0,1.0,0.0,1.0,0.0,16,16.0,16.0,2.42,22.44,1.40,5.16,22.44,✓,,
Invoice(33).pdf,48979A,Booja Booja Mango & Raspberry Ice Cream (Org) 6x465ml,0/1,0/1,0.0,1.0,0.0,1.0,6,1.0,1.0,8.65,30.13,5.02,1.15,5.02,✓,,
Invoice(33).pdf,47956B,Cheeki Watercolour Classic Insul. 600ml 1x600ml,1,1,0,1.0,0,1.0,1,1.0,1.0,27.49,14.90,14.90,3.43,14.90,✓,,
Invoice(33).pdf,49211B,Cheeki Dinosaur Bottle 400ml 1x400ml,2,2,0,2.0,0,2.0,1,2.0,2.0,25.04,13.57,13.57,6.24,27.14,✓,,
Invoice(33).pdf,10718A,Clearspring Sencha Green Tea Bags (Org) 4x20Bags,1/0,1/0,1.0,0.0,1.0,0.0,4,4.0,4.0,4.35,9.95,2.49,0.00,9.95,✓,,
Invoice(33).pdf,44567A,Clearspring Matcha Ginger Tea (Org) 4x20Bags,1/0,1/0,1.0,0.0,1.0,0.0,4,4.0,4.0,5.27,15.05,3.76,0.00,15.05,✓,,
Invoice(33).pdf,17910A,Clipper Instant Coffee P. New Guinea FT (Org 6x100g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,9.44,40.46,6.74,0.00,40.46,✓,,
Invoice(33).pdf,45372A,Clipper Everyday 80s (Org) 4x80Bags,2/0,2/0,2.0,0.0,2.0,0.0,4,8.0,8.0,6.18,17.66,4.42,0.00,35.32,✓,,
Invoice(33).pdf,43210A,Cocos Coconut Milk Kefir Nat (Org)(DRS) 6x500ml,0/3,0/3,0.0,3.0,0.0,3.0,6,3.0,3.0,5.32,22.78,3.80,0.00,11.39,✓,,
Invoice(33).pdf,43210D,Cocos Deposit Coconut Milk Kefir Natural DRS-1,0,3,0,0.0,0,3.0,,0.0,3.0,0.15,0.15,0.15,0.00,0.45,✓,,
Invoice(33).pdf,43211A,Cocos Coconut Milk Kefir Strawb (Org)(DRS) 6x200ml,0/3,0/3,0.0,3.0,0.0,3.0,6,3.0,3.0,3.98,17.06,2.84,0.00,8.53,✓,,
Invoice(33).pdf,43211D,Cocos Deposit Coconut Milk Kefir Strawb DRS-1,0,3,0,0.0,0,3.0,,0.0,3.0,0.15,0.15,0.15,0.00,0.45,✓,,
Invoice(33).pdf,18522B,Delamere Goat's Butter 10x250g,0/6,0/6,0.0,6.0,0.0,6.0,10,6.0,6.0,5.86,41.83,4.18,0.00,25.10,✓,,
Invoice(33).pdf,11080A,Doves Farm Chocolate Stars GF 5x300g,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,3.29,11.75,2.35,0.00,11.75,✓,,
Invoice(33).pdf,11081A,Doves Farm Corn Flakes GF (Org) 5x325g,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,3.20,11.42,2.28,0.00,11.42,✓,,
Invoice(33).pdf,11086A,Doves Farm Fruity Oat Biscuits (Org) 12x200g,1/0,1/0,1.0,0.0,1.0,0.0,12,12.0,12.0,2.86,19.45,1.62,2.63,19.45,✓,,
Invoice(33).pdf,11105A,Doves Farm Rye Flour Wholemeal (Org) 5x1kg,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,2.48,7.53,1.51,0.00,7.53,✓,,
Invoice(33).pdf,11107A,Doves Farm Self-Raising Wholemeal Flour (Org) 5x1kg,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,2.24,6.80,1.36,0.00,6.80,✓,,
Invoice(33).pdf,11108A,Doves Farm Self-Raising White Flour (Org) 5x1kg,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,2.50,7.57,1.51,0.00,7.57,✓,,
Invoice(33).pdf,11114A,Doves Farm Strong White Flour (Org) 5x1.5kg,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,3.34,10.13,2.03,0.00,10.13,✓,,
Invoice(33).pdf,11120A,Doves Farm Strong Wholemeal Flour (Org) 5x1.5kg,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,3.11,9.44,1.89,0.00,9.44,✓,,
Invoice(33).pdf,27249A,Doves Farm Stem Ginger Cookies FT GF (Org) 12x150g,1/0,1/0,1.0,0.0,1.0,0.0,12,12.0,12.0,2.88,21.73,1.81,2.93,21.73,✓,,
Invoice(33).pdf,43664A,Doves Farm Apricot Oatbars Chia Seeds (Org) GF 18x35g,1/0,1/0,1.0,0.0,1.0,0.0,18,18.0,18.0,0.98,11.08,0.62,1.50,11.08,✓,,
Invoice(33).pdf,43666A,Doves Farm Original Oatbars Chocolate Chips (Or 18x35g,1/0,1/0,1.0,0.0,1.0,0.0,18,18.0,18.0,0.98,11.08,0.62,1.50,11.08,✓,,
Invoice(33).pdf,47061A,Doves Farm Chickpea Flour GF (Org) 5x260g,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,3.61,10.95,2.19,0.00,10.95,✓,,
Invoice(33).pdf,38821A,Dr Coys Vegetable Bouillon (Org) 6x150g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,5.66,24.26,4.04,0.00,24.26,✓,,
Invoice(33).pdf,50728A,Dragonfly Sleepy Mint & Honeybush (Org) 4x20Bags,1/0,1/0,1.0,0.0,1.0,0.0,4,4.0,4.0,5.16,14.74,3.69,0.00,14.74,✓,,
Invoice(33).pdf,30378B,Ecozone Washing Machine & Dishwasher Cleaner 1x(2x35),1,1,0,1.0,0,1.0,2,1.0,1.0,7.83,4.09,4.09,0.94,4.09,✓,,
Invoice(33).pdf,11376A,Faith In Nature Hemp Soap (Org) 18x100g,1/0,1/0,1.0,0.0,1.0,0.0,18,18.0,18.0,2.80,27.36,1.52,6.29,27.36,✓,,
Invoice(33).pdf,16642B,Green People Minty Cool Toothpaste 1x50ml,3,3,0,3.0,0,3.0,1,3.0,3.0,6.66,3.61,3.61,2.49,10.82,✓,,
Invoice(33).pdf,16643B,Green People Moisturising Shampoo 1x200ml,3,3,0,3.0,0,3.0,1,3.0,3.0,18.93,10.26,10.26,7.08,30.78,✓,,
Invoice(33).pdf,16657B,Green People Mandarin Toothpaste 1x50ml,3,3,0,3.0,0,3.0,1,3.0,3.0,6.66,3.61,3.61,2.49,10.82,✓,,
Invoice(33).pdf,51162A,Green People Eucalyptus & Mint Anti-Itch Bar (Org 1x50g,1,1,0,1.0,0,1.0,1,1.0,1.0,12.76,6.92,6.92,1.59,6.92,✓,,
Invoice(33).pdf,48314A,Grumpy Mule Colombia Cafe Equidad 6x200g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,9.82,42.09,7.02,0.00,42.09,✓,,
Invoice(33).pdf,50266B,Hungry Soul Garlic & Chives Cashew Cream Spread 1x120g,1,1,0,1.0,0,1.0,1,1.0,1.0,6.28,4.49,4.49,0.00,4.49,✓,,
Invoice(33).pdf,50267B,Hungry Soul Smoked Paprika Cashew Cream Spread 1x120g,2,2,0,2.0,0,2.0,1,2.0,2.0,6.28,4.49,4.49,0.00,8.98,✓,,
Invoice(33).pdf,11824B,IND Prepack Herbs Slippery Elm 3x50g,1/0,1/0,1.0,0.0,1.0,0.0,3,3.0,3.0,20.21,40.43,13.48,0.00,40.43,✓,,
Invoice(33).pdf,28551A,IND Prepacks OrganPicsyllium Husks (Org) 1x250g,2,2,0,2.0,0,2.0,1,2.0,2.0,10.48,6.99,6.99,0.00,13.97,✓,,
Invoice(33).pdf,31259A,Iswari Acai Powder (Org) 1x70g,2,2,0,2.0,0,2.0,1,2.0,2.0,12.35,7.50,7.50,0.00,14.99,✓,,
Invoice(33).pdf,31270A,Iswari Coconut Sugar (Org) 1x250g,1,1,0,1.0,0,1.0,1,1.0,1.0,4.19,2.55,2.55,0.00,2.55,✓,,
Invoice(33).pdf,41551A,Iswari Turmeric and Black Pepper (Org) 1x150g,2,2,0,2.0,0,2.0,1,2.0,2.0,4.47,2.71,2.71,0.00,5.43,✓,,
Invoice(33).pdf,49034B,PrizMAG Pure Magnesium Bisglycinate 1x150Caps,3,3,0,3.0,0,3.0,1,3.0,3.0,34.45,20.23,20.23,8.19,60.70,✓,,
Invoice(33).pdf,49381B,Juspy Collagen Protein Cacao Superfood Ble 1x200g,3,3,0,3.0,0,3.0,1,3.0,3.0,18.89,11.89,11.89,4.81,35.66,✓,,
Invoice(33).pdf,49417B,Juspy Collagen Protein Cacao Superfood Ble 1x400g,2,2,0,2.0,0,2.0,1,2.0,2.0,32.33,20.35,20.35,5.49,40.69,✓,,
Invoice(33).pdf,13514A,Kallo Beef Stock Cubes (Org) 15x72g,1/0,1/0,1.0,0.0,1.0,0.0,15,15.0,15.0,3.10,33.26,2.22,0.00,33.26,✓,,
Invoice(33).pdf,13957A,Kallo Classic Cornflakes (Org) 12x375g,1/0,1/0,1.0,0.0,1.0,0.0,12,12.0,12.0,3.57,30.62,2.55,0.00,30.62,✓,,
Invoice(33).pdf,44241A,Karma Cola Karma Cola 24x330ml,1/0,1/0,1.0,0.0,1.0,0.0,24,24.0,24.0,3.96,55.17,2.30,12.69,55.17,✓,,
Invoice(33).pdf,50433A,Kefirko Dehydrated Sourdough Starter (Org) 1x15g,1,1,0,1.0,0,1.0,1,1.0,1.0,12.48,8.32,8.32,0.00,8.32,✓,,
Invoice(33).pdf,10922B,Kingfisher Baking Soda Mint 12x100ml,0/2,0/2,0.0,2.0,0.0,2.0,12,2.0,2.0,5.58,36.32,3.03,1.39,6.05,✓,,
Invoice(33).pdf,10923B,Kingfisher Fennel Fluoride Free 12x100ml,0/2,0/2,0.0,2.0,0.0,2.0,12,2.0,2.0,5.58,36.32,3.03,1.39,6.05,✓,,
Invoice(33).pdf,10924B,Kingfisher Mint Lemon Fluoride Free 12x100ml,0/4,0/4,0.0,4.0,0.0,4.0,12,4.0,4.0,5.58,36.32,3.03,2.79,12.11,✓,,
Invoice(33).pdf,16247B,Kingfisher Aloe Vera Tea Tree Fennel Toothpaste 12x100ml,0/1,0/1,0.0,1.0,0.0,1.0,12,1.0,1.0,5.58,36.32,3.03,0.70,3.03,✓,,
Invoice(33).pdf,33281B,Kingfisher Childrens Strawberry Toothpaste 12x100ml,0/1,0/1,0.0,1.0,0.0,1.0,12,1.0,1.0,5.58,36.32,3.03,0.70,3.03,✓,,
Invoice(33).pdf,40176B,Kingfisher Charcoal Natural Toothpaste 12x100ml,0/2,0/2,0.0,2.0,0.0,2.0,12,2.0,2.0,5.58,36.32,3.03,1.39,6.05,✓,,
Invoice(33).pdf,20748B,Lillys Ecoclean Spray Cleaner Citrus 6x500ml,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,4.67,16.26,2.71,3.74,16.26,✓,,
Invoice(33).pdf,34902B,Linwoods Milled Chia Seed 1x200g,3,3,0,3.0,0,3.0,1,3.0,3.0,8.16,5.83,5.83,0.00,17.48,✓,,
Invoice(33).pdf,34910A,Linwoods Milled Flaxseed 200g (Org) 1x200g,4,4,0,4.0,0,4.0,1,4.0,4.0,4.62,3.30,3.30,0.00,13.21,✓,,
Invoice(33).pdf,50285A,Linwoods Sprouted Milled Flaxseed (Org) 6x200g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,5.66,24.27,4.04,0.00,24.27,✓,,
Invoice(33).pdf,50286A,Linwoods Whole Sprouted Sunflower Seeds (Org) 8x125g,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,3.32,18.95,2.37,0.00,18.95,✓,,
Invoice(33).pdf,17615A,Lizis Granola (Org) 5x350g,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,6.26,22.36,4.47,0.00,22.36,✓,,
Invoice(33).pdf,12128A,Marigold Vegan Bouillon Red Tub (Org) 6x500g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,9.91,38.24,6.37,0.00,38.24,✓,,
Invoice(33).pdf,30588B,Method Daily Kitchen Spray Clementine 1x828ml,4,4,0,4.0,0,4.0,1,4.0,4.0,4.78,2.77,2.77,2.55,11.10,✓,,
Invoice(33).pdf,42615B,Method Rhubarb Floor Cleaner 1x739ml,2,2,0,2.0,0,2.0,1,2.0,2.0,7.18,4.17,4.17,1.92,8.34,✓,,
Invoice(33).pdf,45570B,Method Antibac Cleaner Orange Yuzu 1x828ml,2,2,0,2.0,0,2.0,1,2.0,2.0,6.37,3.70,3.70,1.70,7.40,✓,,
Invoice(33).pdf,50793A,Montezumas Dark Choc Buttons 74% (Org) 8x120g,1/0,1/0,1.0,0.0,1.0,0.0,8,8.0,8.0,7.14,33.17,4.15,7.63,33.17,✓,,
Invoice(33).pdf,17513A,Natracare Mini Panty Liners 10x30Pce,1/0,1/0,1.0,0.0,1.0,0.0,10,10.0,10.0,2.66,18.97,1.90,0.00,18.97,✓,,
Invoice(33).pdf,12845A,Natural Cool Peas Demeter 8x450g,0/4,0/4,0.0,4.0,0.0,4.0,8,4.0,4.0,3.97,22.70,2.84,0.00,11.35,✓,,
Invoice(33).pdf,20649A,Natural Cool Broccoli (Org) 8x300g,0/3,0/3,0.0,3.0,0.0,3.0,8,3.0,3.0,2.89,16.50,2.06,0.00,6.19,✓,,
Invoice(33).pdf,44770A,Natural Cool Blackberries (Org) 10x300g,0/1,0/1,0.0,1.0,0.0,1.0,10,1.0,1.0,4.83,34.49,3.45,0.00,3.45,✓,,
Invoice(33).pdf,43060A,Naturli Vegan Butter Block (Org) GF 15x200g,0/8,0/8,0.0,8.0,0.0,8.0,15,8.0,8.0,2.88,30.89,2.06,0.00,16.47,✓,,
Invoice(33).pdf,47175A,Niks Tea Hibiscus (Org) 1x60g,2,2,0,2.0,0,2.0,1,2.0,2.0,4.73,3.38,3.38,0.00,6.76,✓,,
Invoice(33).pdf,49103A,Niks Tea Raspberry Leaf Loose (Org) 1x60g,2,2,0,2.0,0,2.0,1,2.0,2.0,5.08,3.63,3.63,0.00,7.26,✓,,
Invoice(33).pdf,50637A,Ombar Pistachio Cream Centres 15x42g,1/0,1/0,1.0,0.0,1.0,0.0,15,15.0,15.0,3.24,28.25,1.88,6.50,28.25,✓,,
Invoice(33).pdf,26707A,Optima Aloe Vera Gel - Paraben Free (Org) 1x200ml,1,1,0,1.0,0,1.0,1,1.0,1.0,14.81,8.03,8.03,1.85,8.03,✓,,
Invoice(33).pdf,13756A,Rabenhorst Beetroot Juice (100%) (Org) 6x750ml,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,4.51,12.57,2.10,2.89,12.57,✓,,
Invoice(33).pdf,14628B,Rabenhorst Prune Nectar 6x750ml,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,5.28,14.73,2.46,3.39,14.73,✓,,
Invoice(33).pdf,49256A,Rabenhorst Healthy Blood Pressure Juice (Org) 6x750ml,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,5.44,15.18,2.53,3.49,15.18,✓,,
Invoice(33).pdf,50674A,Rabenhorst Pomegranate Juice (Org) 6x750ml,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,10.20,28.42,4.74,6.54,28.42,✓,,
Invoice(33).pdf,48027A,Sambazon Acai Scoopable (Org) 1x500ml,6,6,0,6.0,0,6.0,1,6.0,6.0,8.48,4.92,4.92,6.80,29.55,✓,,
Invoice(33).pdf,39157A,Sonnentor Cinnamon Ceylon Ground (Org) 6x40g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,2.45,10.48,1.75,0.00,10.48,✓,,
Invoice(33).pdf,39163A,Sonnentor Oregano (Org) 6x18g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,2.54,10.87,1.81,0.00,10.87,✓,,
Invoice(33).pdf,39176A,Sonnentor Bay Leaves (Org) 6x10g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,2.63,11.26,1.88,0.00,11.26,✓,,
Invoice(33).pdf,39177A,Sonnentor Curry Spicy (Org) 6x50g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,3.31,14.19,2.36,0.00,14.19,✓,,
Invoice(33).pdf,39185A,Sonnentor Fennel Whole (Org) 6x40g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,2.54,10.87,1.81,0.00,10.87,✓,,
Invoice(33).pdf,39187A,Sonnentor Cloves Whole (Org) 6x35g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,2.95,12.63,2.10,0.00,12.63,✓,,
Invoice(33).pdf,39220A,Sonnentor Allspice Ground (Org) 6x35g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,2.67,11.46,1.91,0.00,11.46,✓,,
Invoice(33).pdf,39235A,Sonnentor Turmeric Latte Vanilla (Org) 6x60g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,5.12,21.94,3.66,0.00,21.94,✓,,
Invoice(33).pdf,40992A,Sonnentor Viennese Espresso Beans KILO (Org) 1x1kg,3,3,0,3.0,0,3.0,1,3.0,3.0,38.91,27.79,27.79,0.00,83.37,✓,,
Invoice(33).pdf,40993A,Sonnentor Viennese Melange Beans (Org) 5x500g,1/0,1/0,1.0,0.0,1.0,0.0,5,5.0,5.0,21.54,76.93,15.39,0.00,76.93,✓,,
Invoice(33).pdf,47943A,Sonnentor Viennese Instant Coffee (Org) 6x100g,1/0,1/0,1.0,0.0,1.0,0.0,6,6.0,6.0,10.50,44.98,7.50,0.00,44.98,✓,,
Invoice(33).pdf,33335A,SynerChi Ginger & Lemongrass (Org) 1x330ml,6,6,0,6.0,0,6.0,1,6.0,6.0,3.32,1.93,1.93,2.66,11.58,✓,,
Invoice(33).pdf,14163A,Taifun Almond/Sesame Tofu (Org) 8x200g,0/6,0/6,0.0,6.0,0.0,6.0,8,6.0,6.0,5.57,31.86,3.98,0.00,23.89,✓,,
Invoice(33).pdf,14167A,Taifun Grill Sausages (Org) 6x250g,0/2,0/2,0.0,2.0,0.0,2.0,6,2.0,2.0,6.33,27.11,4.52,0.00,9.04,✓,,
Invoice(33).pdf,14170A,Taifun Tofu Fillets Japanese Style GF (Org) 8x160g,0/1,0/1,0.0,1.0,0.0,1.0,8,1.0,1.0,4.50,25.70,3.21,0.00,3.21,✓,,
Invoice(33).pdf,17369A,Thai Gold Thai Coconut Milk (Org) 12x400ml,1/0,1/0,1.0,0.0,1.0,0.0,12,12.0,12.0,2.72,23.29,1.94,0.00,23.29,✓,,
Invoice(33).pdf,45356B,Together Health OceanPure Calcium 1x60Caps,1,1,0,1.0,0,1.0,1,1.0,1.0,12.30,5.78,5.78,0.78,5.78,✓,,
Invoice(33).pdf,45357B,Together Health OceanPure Magnesium 1x30Caps,4,4,0,4.0,0,4.0,1,4.0,4.0,8.38,3.94,3.94,2.13,15.75,✓,,
Invoice(33).pdf,45360B,Together Health Vitamin K2 Food Supplement 1x30Caps,2,2,0,2.0,0,2.0,1,2.0,2.0,11.74,5.52,5.52,1.49,11.03,✓,,
Invoice(33).pdf,49836A,Together Health Lion's Mane Mushroom (Org) 1x60caps,6,6,0,6.0,0,6.0,1,6.0,6.0,31.32,14.72,14.72,11.92,88.31,✓,,
Invoice(33).pdf,46691B,TruEco Washing-Up Liquid Bulk 1x20L,1,1,0,1.0,0,1.0,1,1.0,1.0,84.66,49.16,49.16,11.31,49.16,✓,,
Invoice(33).pdf,36785A,True Natural GoodneCsacao Powder (Org) 1x120g,3,3,0,3.0,0,3.0,1,3.0,3.0,5.23,3.74,3.74,0.00,11.22,✓,,
Invoice(33).pdf,36786A,True Natural GoodneCsacao Powder (Org) 1x220g,8,8,0,8.0,0,8.0,1,8.0,8.0,8.14,5.81,5.81,0.00,46.49,✓,,
Invoice(33).pdf,37390B,True Natural GoodneXsylitol 1x500g,2,2,0,2.0,0,2.0,1,2.0,2.0,8.90,6.36,6.36,0.00,12.72,✓,,
Invoice(33).pdf,49593A,True Natural GoodneAsshwagandha Powder (Org) 1x250g,2,2,0,2.0,0,2.0,1,2.0,2.0,8.34,5.96,5.96,0.00,11.92,✓,,
Invoice(33).pdf,49607B,True Natural GoodneIsrish Spring Water 24x500ml,1/0,1/0,1.0,0.0,1.0,0.0,24,24.0,24.0,1.00,13.94,0.58,3.21,13.94,✓,,
Invoice(33).pdf,50159A,True Natural GoodneCshlorella Tablets (Org) 1x500Tabs,1,1,0,1.0,0,1.0,1,1.0,1.0,21.42,12.58,12.58,1.70,12.58,✓,,
Invoice(33).pdf,50526A,True Natural Goodne7s Mushroom Blend (Org) 1x150g,2,2,0,2.0,0,2.0,1,2.0,2.0,24.00,17.14,17.14,0.00,34.28,✓,,
Invoice(33).pdf,50434A,Ucha Kombucha Ginger Kombucha (Org) 1x350ml,5,5,0,5.0,0,5.0,1,5.0,5.0,3.00,1.74,1.74,2.00,8.70,✓,,
Invoice(33).pdf,50435A,Ucha Kombucha Rapberry Kombucha (Org) 1x350ml,3,3,0,3.0,0,3.0,1,3.0,3.0,3.00,1.74,1.74,1.20,5.22,✓,,
